Barber school,American Barber Institute,"48 W 39th St, New York, NY 10018, United States","Tuesday 8AM–8PM,Wednesday 8AM–8PM,Thursday 8AM–8PM,Friday 8AM–8PM,Saturday Closed,Sunday Closed,Monday 8AM–8PM",abi.edu,+1 212-290-2289,https://www.google.com/maps/place/American+Barber+Institute/data=!4m5!3m4!1s0x89c259b025e6a439:0x2b589bc762ac4088!8m2!3d40.7523474!4d-73.9845471?authuser=0&hl=en&rclk=1
Beauty school,Brittany Beauty Academy Brooklyn,"375 86th St, Brooklyn, NY 11209, United States","Tuesday 9AM–4PM,Wednesday 9AM–10PM,Thursday 9AM–10PM,Friday 9AM–4PM,Saturday 9AM–4:30PM,Sunday Closed,Monday 9AM–10PM",brittanyacademy.edu,+1 718-745-1000,https://www.google.com/maps/place/Brittany+Beauty+Academy+Brooklyn/data=!4m5!3m4!1s0x89c24551b95b7bcb:0xacd2f7271abe416c!8m2!3d40.6231731!4d-74.0286772?authuser=0&hl=en&rclk=1
Beauty salon,Federico Salon & Spa,"57 W 58th St, New York, NY 10019, United States","Tuesday 8AM–7PM,Wednesday 8AM–7PM,Thursday 8AM–7PM,Friday 8AM–7PM,Saturday 9AM–7PM,Sunday 10AM–5PM,Monday 8AM–7PM",federicosalon.com,+1 212-262-3027,https://www.google.com/maps/place/Federico+Salon+%26+Spa/data=!4m5!3m4!1s0x89c258facf58c5c1:0x69ad6e5146f5ebe2!8m2!3d40.7649855!4d-73.9763245?authuser=0&hl=en&rclk=1
Art school,Make-Up Designory,"65 Broadway #15th, New York, NY 10006, United States","Tuesday 8AM–4PM,Wednesday 8AM–4PM,Thursday 8AM–4PM,Friday 8AM–4PM,Saturday Closed,Sunday Closed,Monday 8AM–4PM",mud.edu,+1 212-925-9250,https://www.google.com/maps/place/Make-Up+Designory/data=!4m5!3m4!1s0x89c2598c7154a463:0x482e052202266500!8m2!3d40.7075734!4d-74.0129047?authuser=0&hl=en&rclk=1
Beauty school,Aveda Institute & Distribution,"140 5th Ave, New York, NY 10011, United States",,,+1 212-633-8694,https://www.google.com/maps/place/Aveda+Institute+%26+Distribution/data=!4m5!3m4!1s0x89c259a301a6a1db:0x446aae01a78db7b!8m2!3d40.7391576!4d-73.9916794?authuser=0&hl=en&rclk=1
Beauty school,Schwarzkopf Academy,"560 Broadway, New York, NY 10012, United States",,,+1 212-219-0793,https://www.google.com/maps/place/Schwarzkopf+Academy/data=!4m5!3m4!1s0x89c2598ee19e7171:0xe35ca11c8387ae72!8m2!3d40.7239563!4d-73.9976186?authuser=0&hl=en&rclk=1
Beauty school,American Beauty School,"1380 Metropolitan Ave, Bronx, NY 10462, United States","Tuesday 9AM–5PM,Wednesday 9AM–9PM,Thursday 9AM–9PM,Friday 9AM–5PM,Saturday 9AM–5PM,Sunday Closed,Monday 9AM–9PM",americanbeautyschool.edu,+1 718-931-7400,https://www.google.com/maps/place/American+Beauty+School/data=!4m5!3m4!1s0x89c2f4bf49a6dff9:0x1e60d3f06c438aa9!8m2!3d40.835295!4d-73.860579?authuser=0&hl=en&rclk=1
Beauty school,Brittany Beauty Academy Bronx,"210 E 188th St Fl 2, Bronx, NY 10458, United States","Tuesday 9AM–10PM,Wednesday 9AM–4PM,Thursday 9AM–10PM,Friday 9AM–4PM,Saturday 9AM–4:45PM,Sunday Closed,Monday 9AM–10PM",brittanyacademy.edu,+1 718-220-0400,https://www.google.com/maps/place/Brittany+Beauty+Academy+Bronx/data=!4m5!3m4!1s0x89c2f4788360134b:0x99b39711c457689!8m2!3d40.860905!4d-73.897118?authuser=0&hl=en&rclk=1
Beauty school,Feirra Skin Therapy & Microneedling,"171 Madison Ave King, New York, NY 10016, United States","Tuesday 12AM–5PM,Wednesday 9AM–5PM,Thursday 9AM–5PM,Friday 9AM–5PM,Saturday 9AM–5PM,Sunday Closed,Monday 9PM–12AM",feirra.com,+1 212-804-8227,https://www.google.com/maps/place/Feirra+Skin+Therapy+%26+Microneedling/data=!4m5!3m4!1s0x89c258fe2516a0f3:0xf858bcf407d2cb2e!8m2!3d40.74714!4d-73.9830539?authuser=0&hl=en&rclk=1
Beauty school,International Beauty Institute Inc - 163 St Flushing,"163-07 Depot Rd Suite #100, Flushing, NY 11358, United States","Tuesday 9:30AM–6PM,Wednesday 9:30AM–6PM,Thursday 9:30AM–6PM,Friday 9:30AM–6PM,Saturday 10AM–3PM,Sunday Closed,Monday 9:30AM–6PM",ibeautyinstitute.com,+1 718-423-3300,https://www.google.com/maps/place/International+Beauty+Institute+Inc+-+163+St+Flushing/data=!4m5!3m4!1s0x89c261e07065b395:0x2e273326ef34bbe0!8m2!3d40.7620318!4d-73.8024862?authuser=0&hl=en&rclk=1
Permanent make-up clinic,Mish Aesthetics - Microblading & Permanent Makeup Studio and Training,"389 5th Ave Suite 608, New York, NY 10016, United States","Tuesday 10:30AM–5:30PM,Wednesday 10:30AM–5:30PM,Thursday 10:30AM–5:30PM,Friday 10:30AM–5:30PM,Saturday 10:30AM–5:30PM,Sunday 10:30AM–5:30PM,Monday 10:30AM–5:30PM",mishaesthetics.com,+1 718-962-0625,https://www.google.com/maps/place/Mish+Aesthetics+-+Microblading+%26+Permanent+Makeup+Studio+and+Training/data=!4m5!3m4!1s0x89c25900cb56ff79:0xfa8dc72a83905dd0!8m2!3d40.7496434!4d-73.983081?authuser=0&hl=en&rclk=1
Beauty salon,L'Oreal Professional Products Academy,"Hudson St, New York, NY 10014, United States",,,,https://www.google.com/maps/place/L'Oreal+Professional+Products+Academy/data=!4m5!3m4!1s0x89c259ed2e6a608f:0x10788b46228e635d!8m2!3d40.7307894!4d-74.0069626?authuser=0&hl=en&rclk=1
Beauty school,BEAUTY ACADEMY,"4 E 46th St 5th floor, New York, NY 10017, United States","Tuesday 10AM–6PM,Wednesday 10AM–6PM,Thursday 10AM–6PM,Friday 10AM–6PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 10AM–6PM",,+1 917-302-9310,https://www.google.com/maps/place/BEAUTY+ACADEMY/data=!4m5!3m4!1s0x89c258fe156ff45d:0x2e5b6df1053d98c7!8m2!3d40.7555884!4d-73.9785483?authuser=0&hl=en&rclk=1
Permanent make-up clinic,"Juliana Milin - Beauty Genesis - Aesthetics, Microblading and PMU Studio","39 W 32nd St 17th Floor, New York, NY 10036, United States","Tuesday 10AM–7PM,Wednesday 10AM–7PM,Thursday 10AM–7PM,Friday 10AM–7PM,Saturday 10AM–7PM,Sunday 10AM–7PM,Monday 10AM–7PM",browdesign.com,+1 212-518-3754,"https://www.google.com/maps/place/Juliana+Milin+-+Beauty+Genesis+-+Aesthetics,+Microblading+and+PMU+Studio/data=!4m5!3m4!1s0x89c259a66c309b45:0x918e421221727f82!8m2!3d40.7481614!4d-73.9872958?authuser=0&hl=en&rclk=1"
Beauty school,JJ Eyelash Academy,"45 W 34th St, New York, NY 10001, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–7PM,Sunday Closed,Monday 10AM–8PM",jjeyelashes.com,+1 212-564-4491,https://www.google.com/maps/place/JJ+Eyelash+Academy/data=!4m5!3m4!1s0x89c259a96b374b81:0xe71ae059ed762244!8m2!3d40.7497331!4d-73.9869243?authuser=0&hl=en&rclk=1
Beauty school,New York Flushing Beauty Institute,"3609 Main St, Flushing, NY 11354, United States",,,+1 718-461-5252,https://www.google.com/maps/place/New+York+Flushing+Beauty+Institute/data=!4m5!3m4!1s0x89c2600fd333e5b7:0x88c9a715aeeb67b7!8m2!3d40.7626429!4d-73.831465?authuser=0&hl=en&rclk=1
Beauty school,Beauty Tips,"38 Park Ave, New York, NY 10016, United States",,,+1 202-555-0120,https://www.google.com/maps/place/Beauty+Tips/data=!4m5!3m4!1s0x89c2590726a4cf77:0x9779b6abde721bfc!8m2!3d40.7489112!4d-73.9803885?authuser=0&hl=en&rclk=1
Beauty school,Associated Skin Care,"375 5th Ave, New York, NY 10016, United States",,ascpskincare.com,+1 212-529-3300,https://www.google.com/maps/place/Associated+Skin+Care/data=!4m5!3m4!1s0x89c259a9e7c83d17:0xb47438c09de48fd0!8m2!3d40.7491576!4d-73.9836709?authuser=0&hl=en&rclk=1
Trade school,BeautyCamp NYC,"303 Greenwich St #9d, New York, NY 10013, United States",,,+1 917-886-7544,https://www.google.com/maps/place/BeautyCamp+NYC/data=!4m5!3m4!1s0x89c25a1ef2614bbf:0x7f4e062ce4b2f02b!8m2!3d40.7164656!4d-74.0107106?authuser=0&hl=en&rclk=1
Hair salon,Arrojo Studio SoHo,"180 Varick St, New York, NY 10014, United States","Tuesday 10AM–7PM,Wednesday 10AM–7PM,Thursday 10AM–7PM,Friday 10AM–7PM,Saturday 9AM–5PM,Sunday Closed,Monday Closed",arrojonyc.com,+1 212-242-7786,https://www.google.com/maps/place/Arrojo+Studio+SoHo/data=!4m5!3m4!1s0x89c2598d391ef9bf:0x4c6efc3131afdb94!8m2!3d40.7275188!4d-74.0051921?authuser=0&hl=en&rclk=1
Beauty school,Beauty Bookings International LLC,"1441 Broadway, New York, NY 10018, United States",,beautybookingsinternational.com,+1 570-800-2100,https://www.google.com/maps/place/Beauty+Bookings+International+LLC/data=!4m5!3m4!1s0x89c259138c1c01ad:0x976a2a8a3c4a7fc!8m2!3d40.7549372!4d-73.9870599?authuser=0&hl=en&rclk=1
Spa,Guerlain Spa,"1 W 58th St FL 4, New York, NY 10019, United States","Tuesday 10AM–6PM,Wednesday 10AM–6PM,Thursday 10AM–6PM,Friday 10AM–6PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 10AM–6PM",guerlainspas.com,+1 516-715-3542,https://www.google.com/maps/place/Guerlain+Spa/data=!4m5!3m4!1s0x89c258fceffa384f:0x3418af43dbd8753!8m2!3d40.7643015!4d-73.9740172?authuser=0&hl=en&rclk=1
Fitness center,Top of the One Club & Spa,"1 Lincoln Plz #44, Brooklyn, NY 10023, United States", ,,+1 212-595-5121,https://www.google.com/maps/place/Top+of+the+One+Club+%26+Spa/data=!4m5!3m4!1s0x89c258f5b3b04a8f:0xb84cef6a1c68780b!8m2!3d40.6776938!4d-73.9793805?authuser=0&hl=en&rclk=1
Spa,Exhale New York - Manhattan House,"200 E 66th St, New York, NY 10065, United States","Tuesday 9:30AM–6PM,Wednesday 9:30AM–7:15PM,Thursday 9:30AM–7:15PM,Friday 9:30AM–6PM,Saturday 9AM–7:15PM,Sunday 9AM–7:15PM,Monday 9:30AM–6PM",exhalespa.com,+1 212-561-6400,https://www.google.com/maps/place/Exhale+New+York+-+Manhattan+House/data=!4m5!3m4!1s0x89c258e913690e0f:0x5af417cedaec491!8m2!3d40.7654428!4d-73.9629971?authuser=0&hl=en&rclk=1
Spa and health club,iLa Only Spa New York,"455 Madison Ave, New York, NY 10022, United States","Tuesday 10AM–8PM,Wednesday 10AM–8PM,Thursday 10AM–8PM,Friday 10AM–8PM,Saturday 10AM–8PM,Sunday 10AM–8PM,Monday 10AM–8PM",ilaspanyc.com,+1 212-303-7777,https://www.google.com/maps/place/iLa+Only+Spa+New+York/data=!4m5!3m4!1s0x89c259dc302e96bd:0x1edcd5a18a7b8dd1!8m2!3d40.7578391!4d-73.9753076?authuser=0&hl=en&rclk=1
Spa,exhale® Central Park South,"150 Central Park S, New York, NY 10019, United States","Tuesday 9AM–7:30PM,Wednesday 9AM–7:30PM,Thursday 9AM–7PM,Friday 9AM–7PM,Saturday 9AM–6PM,Sunday 9AM–6PM,Monday 9AM–7:30PM",exhalespa.com,+1 212-561-7400,https://www.google.com/maps/place/exhale%C2%AE+Central+Park+South/data=!4m5!3m4!1s0x89c258f73ab9466d:0x83ab4bc30657f538!8m2!3d40.766187!4d-73.9777564?authuser=0&hl=en&rclk=1
Fitness center,Athletic & Swim Club,"AXA Equitable Building, Concourse Level, New York, NY 10019, United States","Tuesday 6AM–8PM,Wednesday 6AM–8PM,Thursday 6AM–8PM,Friday 6AM–8PM,Saturday 9AM–5PM,Sunday Closed,Monday 6AM–8PM",athleticswim.com,+1 212-265-3490,https://www.google.com/maps/place/Athletic+%26+Swim+Club/data=!4m5!3m4!1s0x89c258f8ecea7d93:0x10f2a4e85c941d88!8m2!3d40.7618716!4d-73.982223?authuser=0&hl=en&rclk=1
Spa,Madison Club,"80 Madison Ave, New York, NY 10016, United States","Tuesday 11AM–11PM,Wednesday 11AM–11PM,Thursday 11AM–11PM,Friday 11AM–11PM,Saturday Closed,Sunday Closed,Monday 11AM–11PM",,+1 212-973-0072,https://www.google.com/maps/place/Madison+Club/data=!4m5!3m4!1s0x89c259a7b53d704f:0xd6da1e93c0e16b47!8m2!3d40.7442968!4d-73.9856729?authuser=0&hl=en&rclk=1
Spa and health club,Shibui Spa,"377 Greenwich St, New York, NY 10013, United States","Tuesday 10AM–6PM,Wednesday 10AM–6PM,Thursday 9AM–9PM,Friday 9AM–9PM,Saturday 9AM–9PM,Sunday 10AM–6PM,Monday 10AM–6PM",thegreenwichhotel.com,+1 646-203-0045,https://www.google.com/maps/place/Shibui+Spa/data=!4m5!3m4!1s0x89c259f583610c91:0x81f81329c77eafbb!8m2!3d40.7198459!4d-74.009854?authuser=0&hl=en&rclk=1
Wellness center,THE WELL New York,"2 E 15th St, New York, NY 10003, United States","Tuesday 8AM–8PM,Wednesday 8AM–8PM,Thursday 8AM–8PM,Friday 8AM–8PM,Saturday 9AM–7PM,Sunday 9AM–7PM,Monday 8AM–8PM",the-well.com,+1 646-560-8080,https://www.google.com/maps/place/THE+WELL+New+York/data=!4m5!3m4!1s0x89c2590175840815:0x4e8f69c3d9030d35!8m2!3d40.7365376!4d-73.9929407?authuser=0&hl=en&rclk=1
Gym,Manhattan Plaza Health Club,"482 W 43rd St 2nd floor, New York, NY 10036, United States","Tuesday 6AM–10PM,Wednesday 6AM–10PM,Thursday 6AM–10PM,Friday 6AM–10PM,Saturday 8AM–9PM,Sunday 8AM–9PM,Monday 6AM–10PM",mphc.com,+1 646-590-4411,https://www.google.com/maps/place/Manhattan+Plaza+Health+Club/data=!4m5!3m4!1s0x89c259d43311f587:0x187db89d83a48d89!8m2!3d40.7599419!4d-73.9946078?authuser=0&hl=en&rclk=1
Yoga studio,Yoga Spa NYC Midtown - Yoga Classes and Spa Treatments,"226 E 54th St 7th floor, New York, NY 10022, United States","Tuesday 9:30AM–9:30PM,Wednesday 9:30AM–9:30PM,Thursday 9:30AM–9:30PM,Friday 9:30AM–8PM,Saturday 10AM–5PM,Sunday 10AM–5PM,Monday 9:30AM–9:30PM",yogaspa.nyc,+1 212-308-6789,https://www.google.com/maps/place/Yoga+Spa+NYC+Midtown+-+Yoga+Classes+and+Spa+Treatments/data=!4m5!3m4!1s0x89c259eca2bef1a1:0x34590f15ca58fbf!8m2!3d40.7576456!4d-73.9678779?authuser=0&hl=en&rclk=1
Fitness center,Mercedes Club,"550 W 54th St, New York, NY 10019, United States","Tuesday 5:30AM–10PM,Wednesday 5:30AM–10PM,Thursday 5:30AM–10PM,Friday 5:30AM–9PM,Saturday 8AM–8PM,Sunday 8AM–8PM,Monday 5:30AM–10PM",themercedesclub.com,+1 212-265-1111,https://www.google.com/maps/place/Mercedes+Club/data=!4m5!3m4!1s0x89c2585a5bc492b1:0x92609423ecccc8a1!8m2!3d40.767842!4d-73.9917472?authuser=0&hl=en&rclk=1
Spa and health club,NY Dreamland Spa,"304 E 49th St #2FL, New York, NY 10017, United States","Tuesday 10AM–9PM,Wednesday 10AM–9PM,Thursday 10AM–9PM,Friday 10AM–9PM,Saturday 10AM–9PM,Sunday 10AM–9PM,Monday 10AM–9PM",,+1 917-409-5958,https://www.google.com/maps/place/NY+Dreamland+Spa/data=!4m5!3m4!1s0x89c25913d4df7087:0xd07eb02d440ddc93!8m2!3d40.753933!4d-73.968642?authuser=0&hl=en&rclk=1
Spa,Exhale New York - Meatpacking,"18 9th Ave, New York, NY 10014, United States"," , , , , , , ",,+1 212-660-6733,https://www.google.com/maps/place/Exhale+New+York+-+Meatpacking/data=!4m5!3m4!1s0x89c259bf8ca84d13:0xad8cd7c900055896!8m2!3d40.7398532!4d-74.0057335?authuser=0&hl=en&rclk=1
Gym,Waterside Plaza Swim & Health Club,"35 Waterside Plaza, New York, NY 10010, United States","Tuesday 6AM–10PM,Wednesday 6AM–10PM,Thursday 6AM–10PM,Friday 6AM–10PM,Saturday 9AM–5PM,Sunday 9AM–5PM,Monday 6AM–10PM",gowaterside.com,+1 212-340-4225,https://www.google.com/maps/place/Waterside+Plaza+Swim+%26+Health+Club/data=!4m5!3m4!1s0x89c2590db6fafad1:0xe263262553afc0a7!8m2!3d40.7382084!4d-73.9731816?authuser=0&hl=en&rclk=1
Gym,The Monterey Health Club,"175 E 96th St, New York, NY 10128, United States","Tuesday 7AM–9PM,Wednesday 7AM–9PM,Thursday 7AM–9PM,Friday 7AM–9PM,Saturday 9AM–6PM,Sunday 9AM–6PM,Monday 7AM–9PM",themontereyhealthclub.com,+1 212-996-8200,https://www.google.com/maps/place/The+Monterey+Health+Club/data=!4m5!3m4!1s0x89c258a66fe36f6f:0x64892508a2e4ada0!8m2!3d40.7856724!4d-73.949537?authuser=0&hl=en&rclk=1
Spa and health club,Master Spa Techs,"5 W 35th St, New York, NY 10001, United States","Tuesday 11AM–8PM,Wednesday 11AM–8PM,Thursday 11AM–8PM,Friday 11AM–8PM,Saturday 11AM–8PM,Sunday 11AM–8PM,Monday 11AM–8PM",,+1 646-988-1674,https://www.google.com/maps/place/Master+Spa+Techs/data=!4m5!3m4!1s0x89c2597e402b83a1:0x9b8af4dd10f38344!8m2!3d40.7495017!4d-73.9846374?authuser=0&hl=en&rclk=1
Gym,Planet Fitness,"25 Broadway, New York, NY 10004, United States","Tuesday 5AM–11PM,Wednesday 5AM–11PM,Thursday 5AM–11PM,Friday 5AM–10PM,Saturday 7AM–7PM,Sunday 7AM–7PM,Monday 5AM–11PM",planetfitness.com,+1 646-216-3131,https://www.google.com/maps/place/Planet+Fitness/data=!4m5!3m4!1s0x89c25a1167d8d4d1:0xec57971e08340fe9!8m2!3d40.705875!4d-74.01349?authuser=0&hl=en&rclk=1
Swimming pool,Wall Street Bath & Spa 88,"88 Fulton St, New York, NY 10038, United States","Tuesday 12–10:30PM,Wednesday 12–10:30PM,Thursday 12–10:30PM,Friday 12–10:30PM,Saturday 12–10:30PM,Sunday 12–10:30PM,Monday 12–10:30PM",spa88.com,+1 212-766-8600,https://www.google.com/maps/place/Wall+Street+Bath+%26+Spa+88/data=!4m5!3m4!1s0x89c25a22ad9a48c3:0x5acbb131224cc962!8m2!3d40.7091089!4d-74.0058052?authuser=0&hl=en&rclk=1
Gym,CompleteBody Midtown East,"301 E 57th St, New York, NY 10022, United States","Tuesday 6AM–8PM,Wednesday 6AM–8PM,Thursday 6AM–8PM,Friday 6AM–8PM,Saturday 8AM–5PM,Sunday 8AM–5PM,Monday 6AM–8PM",completebody.com,+1 212-777-7703,https://www.google.com/maps/place/CompleteBody+Midtown+East/data=!4m5!3m4!1s0x89c258e69d221133:0xac71408e87d0694e!8m2!3d40.7593798!4d-73.9646707?authuser=0&hl=en&rclk=1
Spa,QC NY SPA,"Governors Island, 112 Andes Rd, New York, NY 10004, United States","Tuesday 10AM–10PM,Wednesday 10AM–10PM,Thursday 10AM–10PM,Friday 10AM–11PM,Saturday 10AM–11PM,Sunday 10AM–10PM,Monday 10AM–10PM",qcny.com,+1 646-402-9647,https://www.google.com/maps/place/QC+NY+SPA/data=!4m5!3m4!1s0x89c25b5b8ec50ce9:0x26a35cd1d1d3886!8m2!3d40.6927471!4d-74.0178168?authuser=0&hl=en&rclk=1
Gym,The Fit In,"423 Marcus Garvey Blvd, Brooklyn, NY 11216, United States","Tuesday 7–9AM
12–2:15PM
7–9PM,Wednesday 6:30–8:30AM
12–12:45PM
7–9PM,Thursday 7–9AM
12–2:15PM
7–9PM,Friday 7–9AM
12–1PM,Saturday 8AM–2PM,Sunday 10AM–2PM,Monday 7–9AM
12–12:45PM
6–9PM",thefitinbedstuy.com,,https://www.google.com/maps/place/The+Fit+In/data=!4m5!3m4!1s0x89c25b89b9b7c63f:0x8b59d5faa5a7944c!8m2!3d40.6826478!4d-73.9378248?authuser=0&hl=en&rclk=1
Spa,Guerlain Spa,"1 W 58th St FL 4, New York, NY 10019, United States","Tuesday 10AM–6PM,Wednesday 10AM–6PM,Thursday 10AM–6PM,Friday 10AM–6PM,Saturday 10AM–6PM,Sunday 10AM–6PM,Monday 10AM–6PM",guerlainspas.com,+1 516-715-3542,https://www.google.com/maps/place/Guerlain+Spa/data=!4m5!3m4!1s0x89c258fceffa384f:0x3418af43dbd8753!8m2!3d40.7643015!4d-73.9740172?authuser=0&hl=en&rclk=1
Day spa,Oasis Day Spa,"1 Park Ave, New York, NY 10016, United States","Tuesday 9AM–8PM,Wednesday 9AM–8PM,Thursday 9AM–8PM,Friday 9AM–8PM,Saturday 9AM–8PM,Sunday 9AM–8PM,Monday 9AM–8PM",oasisdayspanyc.com,+1 212-254-7722,https://www.google.com/maps/place/Oasis+Day+Spa/data=!4m5!3m4!1s0x89c25907ea1ef903:0xe4a0420198c04d76!8m2!3d40.7459158!4d-73.9815497?authuser=0&hl=en&rclk=1
Day spa,"Kollectiv Spa - Sauna, Facials, Cryotherapy, Massage in New York","21 E 1st St, New York, NY 10003, United States","Tuesday 11AM–8PM,Wednesday 11AM–8PM,Thursday 11AM–8PM,Friday 11AM–8PM,Saturday 11AM–8PM,Sunday 11AM–8PM,Monday 2–8PM",kollectivnyc.com,+1 212-228-5909,"https://www.google.com/maps/place/Kollectiv+Spa+-+Sauna,+Facials,+Cryotherapy,+Massage+in+New+York/data=!4m5!3m4!1s0x89c25984f8700001:0x4e756db76f7e3384!8m2!3d40.7241837!4d-73.9912212?authuser=0&hl=en&rclk=1"
Fitness center,COMPLETE by CompleteBody (Union Square),"25 W 14th St, New York, NY 10011, United States","Tuesday 6AM–9PM,Wednesday 6AM–9PM,Thursday 6AM–9PM,Friday 6AM–8PM,Saturday 9AM–5PM,Sunday 9AM–5PM,Monday 6AM–9PM",completebody.com,+1 212-777-7705,https://www.google.com/maps/place/COMPLETE+by+CompleteBody+(Union+Square)/data=!4m5!3m4!1s0x89c259b23a5e8627:0x8bedb19d075412bf!8m2!3d40.7367834!4d-73.9948482?authuser=0&hl=en&rclk=1
Gym,gravity fitness,"123 W 56th St #3601, New York, NY 10019, United States","Tuesday 5AM–10PM,Wednesday 5AM–10PM,Thursday 5AM–10PM,Friday 5AM–10PM,Saturday 7AM–8PM,Sunday 7AM–8PM,Monday 5AM–10PM",parkernewyork.com,+1 212-708-7340,https://www.google.com/maps/place/gravity+fitness/data=!4m5!3m4!1s0x89c258f9e15bf1c1:0xc916bc0b24d919d1!8m2!3d40.764284!4d-73.9788504?authuser=0&hl=en&rclk=1
